Occurrence ID,Scientific name,Common name,Date,Date day,Date month,Date year,OSGR,Latitude,Longitude,Coordinate uncertainty (m),Individual count,Life stage,Country,OSG 10m,OSG 100m,OSG 1km,OSG 10km,OSG 100km
6051,Phoca vitulina,Harbour Seal,2012-04-04,4,4,2012,NM4206069964,56.74971,-6.2208,70.1,1.0,Adult,Scotland,NM42066996,NM420699,NM4269,NM46,NM
509,Tursiops truncatus,Bottle-nosed Dolphin,2004-04-12,12,4,2004,NM0478045901,56.5122,-6.800817,70.1,1.0,Adult,Scotland,NM04784590,NM047459,NM0445,NM04,NM
21,Phocoena phocoena,Common Porpoise,2003-04-13,13,4,2003,NM4216634805,56.43475,-6.184067,70.1,1.0,Adult,Scotland,NM42163480,NM421348,NM4234,NM43,NM
10519,Phocoena phocoena,Common Porpoise,2017-04-03,3,4,2017,NG7849918600,57.20447,-5.668917,70.1,1.0,Adult,Scotland,NG78491860,NG784186,NG7818,NG71,NG
12373,Phocoena phocoena,Common Porpoise,2019-04-23,23,4,2019,NM3607087265,56.90133286,-6.336382865,30.0,1.0,Adult,Scotland,NM36078726,NM360872,NM3687,NM38,NM
29,Phocoena phocoena,Common Porpoise,2003-04-16,16,4,2003,NM4177359863,56.65905,-6.215333,70.1,1.0,Adult,Scotland,NM41775986,NM417598,NM4159,NM45,NM
13797,Balaenoptera acutorostrata,Minke Whale,2021-04-30,30,4,2021,NM4052865858,56.71207,-6.241633,600.0,1.0,Adult,Scotland,NM40526585,NM405658,NM4065,NM46,NM
4652,Phocoena phocoena,Common Porpoise,2010-04-29,29,4,2010,NM6085945318,56.53883,-5.891301,70.1,1.0,Adult,Scotland,NM60854531,NM608453,NM6045,NM64,NM
5353,Halichoerus grypus,Grey Seal,2011-04-18,18,4,2011,NG7914421102,57.22721,-5.660484,70.1,1.0,Adult,Scotland,NG79142110,NG791211,NG7921,NG72,NG
5367,Halichoerus grypus,Grey Seal,2011-04-26,26,4,2011,NM2965747566,56.54206,-6.39955,70.1,1.0,Adult,Scotland,NM29654756,NM296475,NM2947,NM24,NM
5349,Phocoena phocoena,Common Porpoise,2011-04-18,18,4,2011,NG7831225997,57.27069,-5.678617,70.1,2.0,Adult,Scotland,NG78312599,NG783259,NG7825,NG72,NG
13765,Delphinus delphis,Common Dolphin,2021-04-24,24,4,2021,NM3815266104,56.71295,-6.280584,250.0,1.0,Adult,Scotland,NM38156610,NM381661,NM3866,NM36,NM
2781,Phoca vitulina,Harbour Seal,2008-04-08,8,4,2008,NM6904962408,56.69612,-5.773684,70.1,1.0,Adult,Scotland,NM69046240,NM690624,NM6962,NM66,NM
13784,Phocoena phocoena,Common Porpoise,2021-04-28,28,4,2021,NM2805699743,57.00846,-6.480966,200.0,1.0,Adult,Scotland,NM28059974,NM280997,NM2899,NM29,NM
1892,Phocoena phocoena,Common Porpoise,2007-04-06,6,4,2007,NM4119793012,56.95571,-6.2583,70.1,1.0,Adult,Scotland,NM41199301,NM411930,NM4193,NM49,NM
4630,Phocoena phocoena,Common Porpoise,2010-04-12,12,4,2010,NG3215603984,57.04884,-6.418167,70.1,1.0,Adult,Scotland,NG32150398,NG321039,NG3203,NG30,NG
1901,Phocoena phocoena,Common Porpoise,2007-04-14,14,4,2007,NM4695959524,56.65885,-6.130633,70.1,2.0,Adult,Scotland,NM46955952,NM469595,NM4659,NM45,NM
11494,Phocoena phocoena,Common Porpoise,2018-04-30,30,4,2018,NM3382471836,56.76184845,-6.357033252,450.0,1.0,Adult,Scotland,NM33827183,NM338718,NM3371,NM37,NM
12384,Phocoena phocoena,Common Porpoise,2019-04-23,23,4,2019,NG2836028096,57.26255035,-6.506783008,300.0,1.0,Adult,Scotland,NG28362809,NG283280,NG2828,NG22,NG
1907,Phocoena phocoena,Common Porpoise,2007-04-14,14,4,2007,NM5614160380,56.67139,-5.982033,70.1,1.0,Adult,Scotland,NM56146038,NM561603,NM5660,NM56,NM
11483,Phoca vitulina,Harbour Seal,2018-04-30,30,4,2018,NG1644156817,57.51243591,-6.736833572,40.0,1.0,Adult,Scotland,NG16445681,NG164568,NG1656,NG15,NG
3698,Phoca vitulina,Harbour Seal,2009-04-15,15,4,2009,NM6232685576,56.9004,-5.904767,70.1,1.0,Adult,Scotland,NM62328557,NM623855,NM6285,NM68,NM
494,Halichoerus grypus,Grey Seal,2004-04-06,6,4,2004,NR6621684812,55.9991,-5.75085,70.1,1.0,Adult,Scotland,NR66218481,NR662848,NR6684,NR68,NR
2812,Phocoena phocoena,Common Porpoise,2008-04-09,9,4,2008,NM4163263579,56.69227,-6.221366,70.1,7.0,Adult,Scotland,NM41636357,NM416635,NM4163,NM46,NM
5356,Phocoena phocoena,Common Porpoise,2011-04-19,19,4,2011,NM6476495032,56.9864,-5.873617,70.1,1.0,Adult,Scotland,NM64769503,NM647950,NM6495,NM69,NM
4628,Balaenoptera acutorostrata,Minke Whale,2010-04-12,12,4,2010,NG3365105013,57.05892,-6.3947,70.1,1.0,Adult,Scotland,NG33650501,NG336050,NG3305,NG30,NG
5362,Phocoena phocoena,Common Porpoise,2011-04-19,19,4,2011,NM5190761230,56.67678,-6.051767,70.1,1.0,Adult,Scotland,NM51906123,NM519612,NM5161,NM56,NM
5355,Phocoena phocoena,Common Porpoise,2011-04-19,19,4,2011,NM6664397157,57.0064,-5.84475,70.1,3.0,Adult,Scotland,NM66649715,NM666971,NM6697,NM69,NM
5379,Mola mola,Sun-fish,2011-04-30,30,4,2011,NA9208915713,58.0234,-7.217283,70.1,1.0,Adult,Scotland,NA92081571,NA920157,NA9215,NA91,NA
3693,Phoca vitulina,Harbour Seal,2009-04-15,15,4,2009,NM6273186099,56.9053,-5.898616,70.1,3.0,Adult,Scotland,NM62738609,NM627860,NM6286,NM68,NM
4654,Balaenoptera acutorostrata,Minke Whale,2010-04-29,29,4,2010,NM7392936912,56.46993,-5.671916,70.1,1.0,Adult,Scotland,NM73923691,NM739369,NM7336,NM73,NM
5358,Phocoena phocoena,Common Porpoise,2011-04-19,19,4,2011,NM6193491977,56.95757,-5.9172,70.1,2.0,Adult,Scotland,NM61939197,NM619919,NM6191,NM69,NM
5347,Halichoerus grypus,Grey Seal,2011-04-16,16,4,2011,NG4223698801,57.90388,-6.352517,70.1,15.0,Adult,Scotland,NG42239880,NG422988,NG4298,NG49,NG
2813,Phocoena phocoena,Common Porpoise,2008-04-09,9,4,2008,NM4384861341,56.67343,-6.18305,70.1,1.0,Adult,Scotland,NM43846134,NM438613,NM4361,NM46,NM
6046,Phocoena phocoena,Common Porpoise,2012-04-02,2,4,2012,NM3977386726,56.8986,-6.2752,70.1,3.0,Adult,Scotland,NM39778672,NM397867,NM3986,NM38,NM
10555,Phocoena phocoena,Common Porpoise,2017-04-26,26,4,2017,NG7171928754,57.29215,-5.79025,70.1,2.0,Adult,Scotland,NG71712875,NG717287,NG7128,NG72,NG
2802,Phocoena phocoena,Common Porpoise,2008-04-09,9,4,2008,NM3724767581,56.72567,-6.29685,70.1,2.0,Adult,Scotland,NM37246758,NM372675,NM3767,NM36,NM
4618,Phocoena phocoena,Common Porpoise,2010-04-09,9,4,2010,NM4560960903,56.67047,-6.15395,70.1,1.0,Adult,Scotland,NM45606090,NM456609,NM4560,NM46,NM
23,Phoca vitulina,Harbour Seal,2003-04-15,15,4,2003,NM4449560386,56.66523,-6.171567,70.1,1.0,Adult,Scotland,NM44496038,NM444603,NM4460,NM46,NM
5361,Phocoena phocoena,Common Porpoise,2011-04-19,19,4,2011,NM4707259672,56.66023,-6.128934,70.1,1.0,Adult,Scotland,NM47075967,NM470596,NM4759,NM45,NM
6047,Phoca vitulina,Harbour Seal,2012-04-02,2,4,2012,NG5244100703,57.03078,-6.081467,70.1,1.0,Adult,Scotland,NG52440070,NG524007,NG5200,NG50,NG
5342,Phocoena phocoena,Common Porpoise,2011-04-01,1,4,2011,NM6169545167,56.5379,-5.8776,70.1,1.0,Adult,Scotland,NM61694516,NM616451,NM6145,NM64,NM
5348,Halichoerus grypus,Grey Seal,2011-04-18,18,4,2011,NG7796926101,57.27145,-5.684383,70.1,1.0,Adult,Scotland,NG77962610,NG779261,NG7726,NG72,NG
2759,Phocoena phocoena,Common Porpoise,2008-04-07,7,4,2008,NM6352359733,56.66938,-5.86125,70.1,1.0,Adult,Scotland,NM63525973,NM635597,NM6359,NM65,NM
12385,Halichoerus grypus,Grey Seal,2019-04-23,23,4,2019,NG2839727983,57.26156235,-6.506049633,80.0,1.0,Adult,Scotland,NG28392798,NG283279,NG2827,NG22,NG
2806,Halichoerus grypus,Grey Seal,2008-04-09,9,4,2008,NM4003066115,56.7141,-6.25,70.1,1.0,Adult,Scotland,NM40036611,NM400661,NM4066,NM46,NM
3701,Halichoerus grypus,Grey Seal,2009-04-15,15,4,2009,NG4400805404,57.06829,-6.2248,70.1,1.0,Adult,Scotland,NG44000540,NG440054,NG4405,NG40,NG
4661,Halichoerus grypus,Grey Seal,2010-04-30,30,4,2010,NM4779859154,56.65598,-6.116617,70.1,1.0,Adult,Scotland,NM47795915,NM477591,NM4759,NM45,NM
5368,Balaenoptera physalus,Fin Whale,2011-04-27,27,4,2011,NL9079782104,56.8272,-7.070601,70.1,1.0,Adult,Scotland,NL90798210,NL907821,NL9082,NL98,NL
13764,Delphinus delphis,Common Dolphin,2021-04-24,24,4,2021,NM3852065768,56.71015,-6.274251,400.0,1.0,Adult,Scotland,NM38526576,NM385657,NM3865,NM36,NM
5380,Halichoerus grypus,Grey Seal,2011-04-30,30,4,2011,NA9452126149,58.11843,-7.18985,70.1,1.0,Adult,Scotland,NA94522614,NA945261,NA9426,NA92,NA
3710,Phocoena phocoena,Common Porpoise,2009-04-25,25,4,2009,NM5840060835,56.67664,-5.945684,70.1,3.0,Adult,Scotland,NM58406083,NM584608,NM5860,NM56,NM
6058,Halichoerus grypus,Grey Seal,2012-04-06,6,4,2012,NM3093343673,56.50792,-6.374833,70.1,1.0,Adult,Scotland,NM30934367,NM309436,NM3043,NM34,NM
12367,Phoca vitulina,Harbour Seal,2019-04-03,3,4,2019,NG5859433760,57.33026505,-6.012366771,210.0,1.0,Adult,Scotland,NG58593376,NG585337,NG5833,NG53,NG
5352,Halichoerus grypus,Grey Seal,2011-04-18,18,4,2011,NG7900021782,57.23323,-5.663484,70.1,1.0,Adult,Scotland,NG79002178,NG790217,NG7921,NG72,NG
2761,Phoca vitulina,Harbour Seal,2008-04-07,7,4,2008,NM7236462936,56.70248,-5.72015,70.1,1.0,Adult,Scotland,NM72366293,NM723629,NM7262,NM76,NM
4657,Phocoena phocoena,Common Porpoise,2010-04-30,30,4,2010,NM5424357701,56.64639,-6.010367,70.1,3.0,Adult,Scotland,NM54245770,NM542577,NM5457,NM55,NM
6048,Halichoerus grypus,Grey Seal,2012-04-02,2,4,2012,NG5184703223,57.05304,-6.093717,70.1,1.0,Adult,Scotland,NG51840322,NG518032,NG5103,NG50,NG
1895,Phocoena phocoena,Common Porpoise,2007-04-08,8,4,2007,NG2881402120,57.03019,-6.471084,70.1,1.0,Adult,Scotland,NG28810212,NG288021,NG2802,NG20,NG
11499,Phocoena phocoena,Common Porpoise,2018-04-30,30,4,2018,NM4497161692,56.6771965,-6.16511631,200.0,1.0,Adult,Scotland,NM44976169,NM449616,NM4461,NM46,NM
10528,Phoca vitulina,Harbour Seal,2017-04-03,3,4,2017,NG8133235123,57.35395,-5.636717,70.1,1.0,Adult,Scotland,NG81333512,NG813351,NG8135,NG83,NG
3685,Phocoena phocoena,Common Porpoise,2009-04-14,14,4,2009,NM3305539288,56.46985,-6.335967,70.1,2.0,Adult|Juvenile,Scotland,NM33053928,NM330392,NM3339,NM33,NM
20,Halichoerus grypus,Grey Seal,2003-04-12,12,4,2003,NM2590218595,56.2804,-6.430117,70.1,1.0,Adult,Scotland,NM25901859,NM259185,NM2518,NM21,NM
10535,Phoca vitulina,Harbour Seal,2017-04-04,4,4,2017,NG6030554917,57.52075,-6.0047,70.1,1.0,Adult,Scotland,NG60305491,NG603549,NG6054,NG65,NG
13788,Halichoerus grypus,Grey Seal,2021-04-28,28,4,2021,NM2861396099,56.97615,-6.4679,380.0,1.0,Adult,Scotland,NM28619609,NM286960,NM2896,NM29,NM
4640,Phocoena phocoena,Common Porpoise,2010-04-14,14,4,2010,NF8173707840,57.05132,-7.250783,70.1,3.0,Adult,Scotland,NF81730784,NF817078,NF8107,NF80,NF
4587,Phocoena phocoena,Common Porpoise,2010-04-02,2,4,2010,NM4775759596,56.65992,-6.117716,70.1,2.0,Adult,Scotland,NM47755959,NM477595,NM4759,NM45,NM
10549,Phoca vitulina,Harbour Seal,2017-04-14,14,4,2017,NM3218842709,56.5,-6.35351,70.1,1.0,Adult,Scotland,NM32184270,NM321427,NM3242,NM34,NM
12390,Phocoena phocoena,Common Porpoise,2019-04-28,28,4,2019,NM7476937801,56.47830582,-5.659082889,90.0,1.0,Adult,Scotland,NM74763780,NM747378,NM7437,NM73,NM
2832,Phocoena phocoena,Common Porpoise,2008-04-12,12,4,2008,NM3640171753,56.76257,-6.314917,70.1,1.0,Adult,Scotland,NM36407175,NM364717,NM3671,NM37,NM
3691,Phoca vitulina,Harbour Seal,2009-04-14,14,4,2009,NM6025185256,56.89647,-5.93845,70.1,1.0,Adult,Scotland,NM60258525,NM602852,NM6085,NM68,NM
2811,Halichoerus grypus,Grey Seal,2008-04-09,9,4,2008,NM4090064400,56.69922,-6.2341,70.1,1.0,Adult,Scotland,NM40906440,NM409644,NM4064,NM46,NM
11497,Phocoena phocoena,Common Porpoise,2018-04-30,30,4,2018,NM4220262396,56.68198395,-6.210899829,100.0,1.0,Adult,Scotland,NM42206239,NM422623,NM4262,NM46,NM
12366,Phoca vitulina,Harbour Seal,2019-04-03,3,4,2019,NG7479226821,57.27635193,-5.737617015,5.0,1.0,Adult,Scotland,NG74792682,NG747268,NG7426,NG72,NG
4633,Phocoena phocoena,Common Porpoise,2010-04-12,12,4,2010,NG3086103053,57.03975,-6.438467,70.1,1.0,Adult,Scotland,NG30860305,NG308030,NG3003,NG30,NG
497,Halichoerus grypus,Grey Seal,2004-04-10,10,4,2004,NM6018719111,56.30358,-5.878183,70.1,1.0,Adult,Scotland,NM60181911,NM601191,NM6019,NM61,NM
4634,Phocoena phocoena,Common Porpoise,2010-04-12,12,4,2010,NG3065102955,57.03875,-6.4418,70.1,1.0,Adult,Scotland,NG30650295,NG306029,NG3002,NG30,NG
2754,Halichoerus grypus,Grey Seal,2008-04-02,2,4,2008,NM3668515673,56.26032,-6.253533,70.1,1.0,Adult,Scotland,NM36681567,NM366156,NM3615,NM31,NM
2793,Phocoena phocoena,Common Porpoise,2008-04-08,8,4,2008,NM2559465859,56.70355,-6.48485,70.1,1.0,Adult,Scotland,NM25596585,NM255658,NM2565,NM26,NM
1915,Phocoena phocoena,Common Porpoise,2007-04-24,24,4,2007,NM1970207833,56.18039,-6.518549,70.1,1.0,Adult,Scotland,NM19700783,NM197078,NM1907,NM10,NM
10533,Phoca vitulina,Harbour Seal,2017-04-04,4,4,2017,NG8090434843,57.35124,-5.643567,70.1,1.0,Adult,Scotland,NG80903484,NG809348,NG8034,NG83,NG
4648,Halichoerus grypus,Grey Seal,2010-04-16,16,4,2010,NM2846198272,56.99552,-6.472733,70.1,1.0,Adult,Scotland,NM28469827,NM284982,NM2898,NM29,NM
2767,Phoca vitulina,Harbour Seal,2008-04-07,7,4,2008,NM8037860491,56.6844,-5.587433,70.1,1.0,Adult,Scotland,NM80376049,NM803604,NM8060,NM86,NM
2827,Phocoena phocoena,Common Porpoise,2008-04-12,12,4,2008,NM4216862884,56.68634,-6.211934,70.1,2.0,Adult,Scotland,NM42166288,NM421628,NM4262,NM46,NM
12376,Halichoerus grypus,Grey Seal,2019-04-23,23,4,2019,NM1743799423,56.99921799,-6.654866695,100.0,1.0,Adult,Scotland,NM17439942,NM174994,NM1799,NM19,NM
4653,Phocoena phocoena,Common Porpoise,2010-04-29,29,4,2010,NM6870042384,56.51645,-5.761467,70.1,1.0,Adult,Scotland,NM68704238,NM687423,NM6842,NM64,NM
4666,Phocoena phocoena,Common Porpoise,2010-04-30,30,4,2010,NM5673394469,56.9772,-6.004916,70.1,2.0,Adult,Scotland,NM56739446,NM567944,NM5694,NM59,NM
2790,Phocoena phocoena,Common Porpoise,2008-04-08,8,4,2008,NM5678260305,56.67105,-5.971517,70.1,1.0,Adult,Scotland,NM56786030,NM567603,NM5660,NM56,NM
10560,Phocoena phocoena,Common Porpoise,2017-04-29,29,4,2017,NM5246381741,56.86088,-6.06255,70.1,1.0,Adult,Scotland,NM52468174,NM524817,NM5281,NM58,NM
4644,Phocoena phocoena,Common Porpoise,2010-04-14,14,4,2010,NF8525927517,57.22977,-7.217734,70.1,1.0,Adult,Scotland,NF85252751,NF852275,NF8527,NF82,NF
4645,Phoca vitulina,Harbour Seal,2010-04-16,16,4,2010,NG2857904898,57.05493,-6.477934,70.1,1.0,Adult,Scotland,NG28570489,NG285048,NG2804,NG20,NG
10206,Phocoena phocoena,Common Porpoise,2016-04-23,23,4,2016,NM5543551481,56.59127,-5.9851,70.1,1.0,Adult,Scotland,NM55435148,NM554514,NM5551,NM55,NM
1,Tursiops truncatus,Bottle-nosed Dolphin,2003-04-07,7,4,2003,NM7564332467,56.4309,-5.640333,70.1,2.0,Adult,Scotland,NM75643246,NM756324,NM7532,NM73,NM
10553,Phoca vitulina,Harbour Seal,2017-04-15,15,4,2017,NM4502978913,56.83152,-6.181317,70.1,1.0,Adult,Scotland,NM45027891,NM450789,NM4578,NM47,NM
2771,Phoca vitulina,Harbour Seal,2008-04-08,8,4,2008,NM7239962618,56.69965,-5.719283,70.1,1.0,Adult,Scotland,NM72396261,NM723626,NM7262,NM76,NM
10547,Phocoena phocoena,Common Porpoise,2017-04-13,13,4,2017,NR3583083532,55.97187,-6.235484,70.1,1.0,Adult,Scotland,NR35838353,NR358835,NR3583,NR38,NR
2752,Phocoena phocoena,Common Porpoise,2008-04-02,2,4,2008,NM6927642007,56.51335,-5.751783,70.1,1.0,Adult,Scotland,NM69274200,NM692420,NM6942,NM64,NM
2762,Phoca vitulina,Harbour Seal,2008-04-07,7,4,2008,NM7256262675,56.70024,-5.716683,70.1,1.0,Adult,Scotland,NM72566267,NM725626,NM7262,NM76,NM
4667,Phocoena phocoena,Common Porpoise,2010-04-30,30,4,2010,NG6890407603,57.10116,-5.8172,70.1,1.0,Adult,Scotland,NG68900760,NG689076,NG6807,NG60,NG
4647,Phocoena phocoena,Common Porpoise,2010-04-16,16,4,2010,NM2844399499,57.0065,-6.47435,70.1,1.0,Adult,Scotland,NM28449949,NM284994,NM2899,NM29,NM
12370,Phoca vitulina,Harbour Seal,2019-04-06,6,4,2019,NM4999258197,56.64858246,-6.079999923,520.0,1.0,Adult,Scotland,NM49995819,NM499581,NM4958,NM45,NM
5351,Halichoerus grypus,Grey Seal,2011-04-18,18,4,2011,NG7939822607,57.24082,-5.657633,70.1,1.0,Adult,Scotland,NG79392260,NG793226,NG7922,NG72,NG
4605,Phocoena phocoena,Common Porpoise,2010-04-06,6,4,2010,NM6535960011,56.6728,-5.831616,70.1,1.0,Adult,Scotland,NM65356001,NM653600,NM6560,NM66,NM
1917,Phocoena phocoena,Common Porpoise,2007-04-27,27,4,2007,NM4779659111,56.6556,-6.116617,70.1,2.0,Adult,Scotland,NM47795911,NM477591,NM4759,NM45,NM
6057,Halichoerus grypus,Grey Seal,2012-04-06,6,4,2012,NM3070343289,56.50435,-6.378167,70.1,1.0,Adult,Scotland,NM30704328,NM307432,NM3043,NM34,NM
12359,Phoca vitulina,Harbour Seal,2019-04-02,2,4,2019,NM5146856671,56.63570023,-6.054516792,175.0,1.0,Adult,Scotland,NM51465667,NM514566,NM5156,NM55,NM
10552,Halichoerus grypus,Grey Seal,2017-04-14,14,4,2017,NM3730582567,56.85995,-6.3113,70.1,1.0,Adult,Scotland,NM37308256,NM373825,NM3782,NM38,NM
11471,Phoca vitulina,Harbour Seal,2018-04-20,20,4,2018,NM4666559914,56.66218185,-6.135800361,30.0,1.0,Adult,Scotland,NM46665991,NM466599,NM4659,NM45,NM
4662,Phocoena phocoena,Common Porpoise,2010-04-30,30,4,2010,NM4743459371,56.65773,-6.12275,70.1,3.0,Adult,Scotland,NM47435937,NM474593,NM4759,NM45,NM
1893,Phocoena phocoena,Common Porpoise,2007-04-07,7,4,2007,NG4541205454,57.06952,-6.201767,70.1,2.0,Adult,Scotland,NG45410545,NG454054,NG4505,NG40,NG
12358,Phocoena phocoena,Common Porpoise,2019-04-02,2,4,2019,NM5153255976,56.62950134,-6.052800655,140.0,1.0,Adult,Scotland,NM51535597,NM515559,NM5155,NM55,NM
2786,Phoca vitulina,Harbour Seal,2008-04-08,8,4,2008,NM6169160045,56.67125,-5.891366,70.1,1.0,Adult,Scotland,NM61696004,NM616600,NM6160,NM66,NM
11478,Grampus griseus,Risso's Dolphin,2018-04-29,29,4,2018,NB4297925777,58.14589691,-6.369433403,140.0,1.0,Adult,Scotland,NB42972577,NB429257,NB4225,NB42,NB
3705,Halichoerus grypus,Grey Seal,2009-04-15,15,4,2009,NG1922717529,57.16243,-6.645766,70.1,1.0,Adult,Scotland,NG19221752,NG192175,NG1917,NG11,NG
10161,Phocoena phocoena,Common Porpoise,2016-04-30,30,4,2016,NM6836642274,56.5153,-5.766784,70.1,2.0,Adult,Scotland,NM68364227,NM683422,NM6842,NM64,NM
13790,Phocoena phocoena,Common Porpoise,2021-04-28,28,4,2021,NM4032776184,56.80447,-6.255383,120.0,1.0,Adult,Scotland,NM40327618,NM403761,NM4076,NM47,NM
2789,Phoca vitulina,Harbour Seal,2008-04-08,8,4,2008,NM5843860346,56.67228,-5.944601,70.1,1.0,Adult,Scotland,NM58436034,NM584603,NM5860,NM56,NM
2776,Phoca vitulina,Harbour Seal,2008-04-08,8,4,2008,NM7094163199,56.70415,-5.743567,70.1,1.0,Adult,Scotland,NM70946319,NM709631,NM7063,NM76,NM
3686,Phoca vitulina,Harbour Seal,2009-04-14,14,4,2009,NM3652261347,56.66942,-6.302267,70.1,1.0,Adult,Scotland,NM36526134,NM365613,NM3661,NM36,NM
2792,Phoca vitulina,Harbour Seal,2008-04-08,8,4,2008,NM5357160319,56.6695,-6.023799,70.1,1.0,Adult,Scotland,NM53576031,NM535603,NM5360,NM56,NM
2801,Phocoena phocoena,Common Porpoise,2008-04-09,9,4,2008,NM3695567337,56.72332,-6.30135,70.1,3.0,Adult,Scotland,NM36956733,NM369673,NM3667,NM36,NM
10543,Phocoena phocoena,Common Porpoise,2017-04-05,5,4,2017,NM4483199079,57.01208,-6.20485,70.1,1.0,Adult,Scotland,NM44839907,NM448990,NM4499,NM49,NM
4593,Halichoerus grypus,Grey Seal,2010-04-03,3,4,2010,NM2964866465,56.71134,-6.419484,70.1,1.0,Adult,Scotland,NM29646646,NM296664,NM2966,NM26,NM
4613,Phoca vitulina,Harbour Seal,2010-04-08,8,4,2010,NM6239285659,56.90118,-5.903767,70.1,1.0,Adult,Scotland,NM62398565,NM623856,NM6285,NM68,NM
12372,Phocoena phocoena,Common Porpoise,2019-04-23,23,4,2019,NM5207378063,56.82771683,-6.065350532,200.0,1.0,Adult,Scotland,NM52077806,NM520780,NM5278,NM57,NM
13769,Phoca vitulina,Harbour Seal,2021-04-24,24,4,2021,NM3355272648,56.76897,-6.362317,50.0,1.0,Adult,Scotland,NM33557264,NM335726,NM3372,NM37,NM
1898,Halichoerus grypus,Grey Seal,2007-04-09,9,4,2007,NG8005825261,57.26493,-5.649066,70.1,1.0,Adult,Scotland,NG80052526,NG800252,NG8025,NG82,NG
496,Halichoerus grypus,Grey Seal,2004-04-10,10,4,2004,NM6614916603,56.28408,-5.779833,70.1,1.0,Adult,Scotland,NM66141660,NM661166,NM6616,NM61,NM
507,Balaenoptera acutorostrata,Minke Whale,2004-04-12,12,4,2004,NM1131548910,56.5432,-6.698334,70.1,1.0,Adult,Scotland,NM11314891,NM113489,NM1148,NM14,NM
24,Phocoena phocoena,Common Porpoise,2003-04-15,15,4,2003,NM2917866241,56.70906,-6.4269,70.1,1.0,Adult,Scotland,NM29176624,NM291662,NM2966,NM26,NM
4589,Phoca vitulina,Harbour Seal,2010-04-03,3,4,2010,NM6570672682,56.78655,-5.837533,70.1,1.0,Adult,Scotland,NM65707268,NM657726,NM6572,NM67,NM
13766,Delphinus delphis,Common Dolphin,2021-04-24,24,4,2021,NM3585067750,56.7264,-6.319784,2000.0,1.0,Adult,Scotland,NM35856775,NM358677,NM3567,NM36,NM
4636,Tursiops truncatus,Bottle-nosed Dolphin,2010-04-13,13,4,2010,NL6878195804,56.93457,-7.447583,70.1,1.0,Adult,Scotland,NL68789580,NL687958,NL6895,NL69,NL
4601,Phocoena phocoena,Common Porpoise,2010-04-06,6,4,2010,NM7024962853,56.7007,-5.754533,70.1,1.0,Adult,Scotland,NM70246285,NM702628,NM7062,NM76,NM
3682,Phoca vitulina,Harbour Seal,2009-04-13,13,4,2009,NM3352326756,56.35785,-6.315633,70.1,1.0,Adult,Scotland,NM33522675,NM335267,NM3326,NM32,NM
11486,Phocoena phocoena,Common Porpoise,2018-04-30,30,4,2018,NG1523555521,57.50008011,-6.755383491,120.0,1.0,Adult,Scotland,NG15235552,NG152555,NG1555,NG15,NG
4604,Delphinus delphis,Common Dolphin,2010-04-06,6,4,2010,NM6700261222,56.68448,-5.805966,70.1,1.0,Adult,Scotland,NM67006122,NM670612,NM6761,NM66,NM
5359,Phoca vitulina,Harbour Seal,2011-04-19,19,4,2011,NM6157091592,56.95393,-5.922817,70.1,1.0,Adult,Scotland,NM61579159,NM615915,NM6191,NM69,NM
3683,Phoca vitulina,Harbour Seal,2009-04-13,13,4,2009,NM2135532457,56.4019,-6.518,70.1,1.0,Adult,Scotland,NM21353245,NM213324,NM2132,NM23,NM
11485,Phocoena phocoena,Common Porpoise,2018-04-30,30,4,2018,NG1513855418,57.49909592,-6.756883621,100.0,1.0,Adult,Scotland,NG15135541,NG151554,NG1555,NG15,NG
1904,Phocoena phocoena,Common Porpoise,2007-04-14,14,4,2007,NM4578960670,56.66848,-6.1508,70.1,2.0,Adult,Scotland,NM45786067,NM457606,NM4560,NM46,NM
12380,Phocoena phocoena,Common Porpoise,2019-04-23,23,4,2019,NG2666523113,57.21691895,-6.529316425,350.0,1.0,Adult,Scotland,NG26662311,NG266231,NG2623,NG22,NG
2803,Phocoena phocoena,Common Porpoise,2008-04-09,9,4,2008,NM3737867744,56.72721,-6.294867,70.1,3.0,Adult,Scotland,NM37376774,NM373677,NM3767,NM36,NM
6053,Halichoerus grypus,Grey Seal,2012-04-04,4,4,2012,NM6741581992,56.87086,-5.818133,70.1,1.0,Adult,Scotland,NM67418199,NM674819,NM6781,NM68,NM
5363,Phocoena phocoena,Common Porpoise,2011-04-26,26,4,2011,NM4641159524,56.65855,-6.13955,70.1,2.0,Adult,Scotland,NM46415952,NM464595,NM4659,NM45,NM
3700,Phoca vitulina,Harbour Seal,2009-04-15,15,4,2009,NM6040485388,56.89773,-5.936067,70.1,1.0,Adult,Scotland,NM60408538,NM604853,NM6085,NM68,NM
4669,Phocoena phocoena,Common Porpoise,2010-04-30,30,4,2010,NG7000909119,57.11531,-5.8004,70.1,1.0,Adult,Scotland,NG70000911,NG700091,NG7009,NG70,NG
3696,Phoca vitulina,Harbour Seal,2009-04-15,15,4,2009,NM6241085813,56.90257,-5.903616,70.1,4.0,Adult,Scotland,NM62418581,NM624858,NM6285,NM68,NM
4,Phocoena phocoena,Common Porpoise,2003-04-08,8,4,2003,NR6120950670,55.69055,-5.800917,70.1,2.0,Adult,Scotland,NR61205067,NR612506,NR6150,NR65,NR
